Son of Satyamurthy	2015	Trivikram Srinivas	The son of a rich businessman struggles to save his father's wealth after his demise. However, he faces many challenges when he becomes the sole breadwinner of his family.	['Allu Arjun', 'Upendra', 'Rajendra Prasad', 'Prakash Raj', 'Samantha Ruth Prabhu', 'Nithya Menen', 'Adah Sharma', 'Brahmanandam', 'M. S. Narayana', 'Kota Srinivasa Rao', 'Sneha', 'Rao Ramesh', 'Sampath Raj', 'Ali Basha', 'Vennela Kishore', 'Sree Vishnu']	['Haarika & Hassine Creations']	['India']	[]	['Telugu']	['drama', 'action']	[]
Yamadonga	2007	S. S. Rajamouli	Raja, an orphaned thief, dies while helping a gang in kidnapping a wealthy heiress, Mahi, in exchange of money. He then lands in Yamlok and fights with Yama, the god of death, to get his life back.	['N. T. Rama Rao Jr.', 'Priyamani', 'Mamta Mohandas', 'Mohan Babu', 'Brahmanandam', 'Ali Basha', 'Jayaprakash Reddy', 'Raghu Babu', 'Narendra Jha', 'Khushboo', 'Naresh', 'Rajiv Kanakala', 'M. S. Narayana', 'Ranganath', 'Narsing Yadav', 'Sri Simha Koduri', 'Rambha', 'Navaneet Kaur', 'Preeti Jhangiani', 'Archana']	['Viswamitra Creations']	['India']	[]	['Telugu']	['action', 'fantasy', 'comedy']	[]
Maharshi	2019	Vamsi Paidipally	Rishi Kumar is a billionaire and the CEO of Origins, someone who has always strived for the success he now owns. His friend Ravi needs help, how will he come through?	['Mahesh Babu', 'Pooja Hegde', 'Allari Naresh', 'Jagapati Babu', 'Prakash Raj', 'Jayasudha', 'Meenakshi Dixit', 'Ananya', 'Sai Kumar', 'Tanikella Bharani', 'Rao Ramesh', 'Vennela Kishore', 'Kamal Kamaraju', 'Mukesh Rishi', 'Nassar', 'Vidyullekha Raman', 'Srinivasa Reddy', 'Posani Krishna Murali', 'Rajiv Kanakala', 'Brahmaji', 'Anish Kuruvilla', 'Sameer Hasan', 'Ravi Prakash', 'Randhir Gatla', 'Jhansi', 'Kaikala Satyanarayana', 'Kota Srinivasa Rao', 'Annapoorna', 'Aneesha Dama', 'Rajsekhar Aningi', 'Hemant Jeshwant Rao', 'Mahesh Achanta', 'Sonia Albizuri', 'Sivannarayana Naripeddi', 'Jacklyn Thrapp', 'Prudhviraj', 'Sana', 'V. S. Roopa Lakshmi', 'Patricia Pinto', 'Monica Pinto', 'Francesca Pinto', 'Nicholas Pinto', 'Ashrita Vemuganti', 'John Kokken', 'Kedar Shankara', 'Gururaj Manepalli', 'Divi Vadthya', 'Mohan Bhagath']	['Vyjayanthi Movies', 'Sri Venkateswara Creations', 'PVP Cinema']	['India']	[]	['Telugu']	['drama', 'action']	['Song and dance', 'bollywood, songs, climax, emotion or goosebumps', 'journey, scientific, documentary, humanity or earth', 'singing, musical, songs, tune or lyrics', 'boxing, fighting, champion, sports or fighter', 'family, emotional, emotion, touching or kids']
Fidaa	2017	Sekhar Kammula	Two young people embark on a winding and rocky path to love after meeting at a wedding.	['Varun Tej', 'Sai Pallavi', 'Sai Chand', 'Saranya Pradeep', 'Satyam Rajesh', 'Gayathri Gupta', 'Raja Chembolu', 'Manisha Eerabathin', 'Harshvardhan Rane', 'Geeta Bhaskar']	['Sri Venkateswara Creations']	['India']	[]	['Telugu']	['romance', 'drama', 'comedy']	[]
Okkadu	2003	Gunasekhar	Ajay is in Kurnool for a Kabaddi match when he happens to save Swapna from a brutal factionist, Obul Reddy. The latter pursues them but Ajay refuses to back down from a confrontation with him.	['Mahesh Babu', 'Bhumika Chawla', 'Prakash Raj', 'Mukesh Rishi', 'Geetha', 'Chandramohan', 'Ajay', 'Dharmavarupu Subramanyam', 'Rajan P Dev', 'M. S. Narayana', 'Telangana Sakuntala']	['Sumanth Art Productions']	['India']	[]	['Telugu']	['drama', 'action']	[]
Acharya	2022	Koratala Siva	Acharya, a middle-aged Naxalite-turned-social reformer, launches a fight against the Endowments Department over misappropriation and embezzlement of temple funds and donations.	['Chiranjeevi', 'Ram Charan', 'Pooja Hegde', 'Kishore', 'Jisshu Sengupta', 'Regina Cassandra', 'Mahesh Babu', 'Sonu Sood', 'Saurav Lokesh', 'Tanikella Bharani', 'Ajay', 'Sangeetha Krish', 'Kishore Kumar Polimera', 'Banerjee', 'Ravi Prakash', 'Vennela Kishore', 'Raghu Babu', 'Nassar', 'Pavan Tej Konidela', 'Raja Ravindra', 'Praveen', 'Satyadev Kancharana']	['Konidela Production Company', 'Matinee Entertainment']	['India']	[]	['Telugu']	['drama', 'action']	[]
Evaru	2019	Venkat Ramji	When a high-ranking police officer is killed by his alleged rape victim, Sub-inspector Vikram Vasudev is entrusted with investigating what seems like an open-and-shut case. However, as he delves deeper, Vikram finds the case spiralling into a dark tale filled with unexpected surprises.	['Adivi Sesh', 'Regina Cassandra', 'Naveen Chandra', 'Murali Sharma', 'Pavitra Lokesh', 'Nihal Kodhaty', 'Vinay Varma']	['PVP Cinema']	['India']	[]	['Telugu']	['crime', 'thriller']	[]
Oh! Baby	2019	B. V. Nandini Reddy	A 70-year-old woman transforms into her 24-year-old self after she's photographed at a studio, changing her life and those of the people around her forever.	['Samantha Ruth Prabhu', 'Lakshmi', 'Rajendra Prasad', 'Rao Ramesh', 'Urvashi', 'Snigdha Akolkar', 'Aishwarya Bhaskar', 'Adivi Sesh', 'Naga Shaurya', 'Teja Sajja', 'Raja Ravindra', 'Aneesha Dama', 'Jagapati Babu', 'Naga Chaitanya Akkineni', 'Suma Kanakala', 'B. V. Nandini Reddy', 'Sunaina Badam', 'RJ Hemant']	['People Media Factory', 'Suresh Productions', 'Guru Films', 'Kross Pictures']	['India', 'South Korea']	[]	['Telugu']	['comedy', 'fantasy', 'drama']	[]
Aravinda Sametha Veera Raghava	2018	Trivikram Srinivas	A young scion of a powerful family with a long history of violence decides to put an end to the bloodshed which leads him to a path of self discovery.	['N. T. Rama Rao Jr.', 'Pooja Hegde', 'Jagapati Babu', 'Eesha Rebba', 'Supriya Pathak', 'Sunil Varma', 'Srinivasa Reddy', 'Rao Ramesh', 'Brahmaji', 'Naveen Chandra', 'Naresh', 'Shatru', 'Vinay Varma', 'Devayani', 'Sithara', 'Easwari Rao', 'Subhalekha Sudhakar', 'Hari Teja', 'Ravi Prakash', 'Sharath Lohitashwa', 'Shankar Melkote', 'Aadarsh Balakrishna', 'Nagendra Babu', 'Lakshmi Gopalaswamy']	['Haarika & Hassine Creations']	['India']	['Telugu']	['Telugu', 'English']	['action', 'drama']	['Epic heroes', 'Song and dance', 'martial arts, kung fu, choreography, cool or action-packed', 'bollywood, songs, climax, emotion or goosebumps', 'swords, adventure, fantasy, battle or epic', 'action, explosives, exciting, action-packed or villain', 'war, soldiers, combat, military or fought']
Khaleja	2010	Trivikram Srinivas	A village is hounded by an unknown disease, killing several people each month. As per a prophecy, a godsend will save the village and Siddhappa finds this supernatural potential in Raju, a cab driver.	['Mahesh Babu', 'Anushka Shetty', 'Prakash Raj', 'Sunil Varma', 'Shafi', 'Rao Ramesh', 'Tanikella Bharani', 'Brahmanandam', 'Kota Srinivasa Rao', 'Subbaraju', 'Ali Basha', 'Archana', 'Amit Kumar Tiwari', 'Dharmavarupu Subramanyam', 'Raghu Babu', 'M. S. Narayana', 'Vajja Venkata Giridhar']	['Sri Kanakaratna Movies']	['India']	[]	['Telugu']	['action']	['Song and dance', 'Epic heroes', 'Westerns', 'bollywood, songs, climax, emotion or goosebumps', 'western, cowboy, outlaw, wild or frontier', 'martial arts, kung fu, choreography, cool or action-packed', 'action, villain, humor, funny or silly', 'musical, songs, singing, comedy or funny']
Khushi	2001	S. J. Suryah	College friends Siddhu and Madhumati part ways due to a misunderstanding. Although they are in love and realize they cannot live without each other, their egos prevent them from uniting.	['Pawan Kalyan', 'Bhumika Chawla', 'Mumtaj', 'Sivaji Sontineni', 'Nassar', 'Ali Basha', 'Rajan P Dev', 'Janaki Sabesh', 'Sudha', 'Vijayakumar', 'Ajay', 'S. J. Suryah', 'Ravi Mariya']	['Sri Surya Films']	['India']	[]	['Telugu']	['drama', 'action', 'romance']	[]
Race Gurram	2014	Surender Reddy	Ram and Lakshman, aka Lucky, are brothers who are polar opposites in nature. Their mother wishes to see them united.	['Allu Arjun', 'Shruti Haasan', 'Shaam', 'M. S. Narayana', 'Jayaprakash Reddy', 'Saloni Aswani', 'Ravi Kishan', 'Prakash Raj', 'Brahmanandam', 'Ali Basha', 'Mukesh Rishi', 'Kota Srinivasa Rao', 'Raghu Babu', 'Posani Krishna Murali', 'Satya Krishnan', 'Kyra Dutt', 'Vikram Sahidev', 'Meena Vasu']	['Sri Lakshmi Narasimha Productions']	['India']	[]	['Telugu']	['comedy', 'action']	[]
Geethanjali	1989	Mani Ratnam	Prakash, who is diagnosed with terminal cancer, and Geethanjali, an equally ill patient, fall in love with each other. However, when she learns about his illness, she decides to move out of his life.	['Nagarjuna Akkineni', 'Girija Shettar', 'Vijayakumar', 'Vijayachander', 'M. M. Radhabai', 'Sumithra', 'Aruna Mucherla', 'Janaki', 'Neena Pillai', 'Chandramohan', 'Sowcar Janaki', 'Disco Shanti', 'Silk Smitha', 'Suthi Velu', 'Rohini']	[]	['India']	[]	['Telugu']	['drama', 'romance']	[]
Ravanasura	2023	Sudheer Varma	An investigating officer is assigned to investigate few brutal murders, where he zeroes in on Ravindra, a criminal lawyer who has penchant for secretly committing murders as the mastermind behind the crime.	['Ravi Teja', 'Anu Emmanuel', 'Megha Akash', 'Sushanth', 'Faria Abdullah', 'Daksha Nagarkar', 'Pujita Ponnada', 'Jayaram', 'Murali Sharma', 'Rao Ramesh', 'Sampath Raj', 'Nitin Mehta', 'Jayaprakash', 'Navya Swamy', 'Srikanth', 'Hyper Adhi', 'Harshavardhan', 'Anand Ramaraju', 'Praveen', 'Ajay Rathnam', 'Bharath Reddy', 'Vijayakumar', 'Kalyani Natarajan', 'Shri Tej']	['Abhishek Pictures', 'RT Teamworks', 'MSK Films']	['India']	[]	['Telugu']	['action', 'comedy', 'thriller']	[]
Seethamma Vakitlo Sirimalle Chettu	2013	Srikanth Addala	Brothers Peddodu and Chinnodu are unemployed and do not get along well due to their contrasting natures. They have problems marrying the women they love before an accident changes their lives.	['Venkatesh', 'Mahesh Babu', 'Anjali', 'Samantha Ruth Prabhu', 'Prakash Raj', 'Jayasudha', 'Rohini Hattangadi', 'Rao Ramesh', 'Abhinaya', 'Kota Srinivasa Rao', 'Tanikella Bharani', 'Rama Prabha', 'Venu Madhav', 'Ravi Babu', 'Ahuti Prasad', 'Murali Mohan', 'Srinivasa Reddy', 'Satyadev Kancharana', 'Kalpika Ganesh', 'Tejaswi Madivada', 'Dhanya Balakrishna', 'Anand Ramaraju']	['Sri Venkateswara Creations']	['India']	[]	['Telugu']	['family', 'drama']	['Song and dance', 'Relationship comedy', 'bollywood, songs, climax, emotion or goosebumps', 'musical, songs, singing, comedy or funny', 'touching, emotion, emotional, family or cry', 'chemistry, hilarious, romantic comedy, sweet or humorous', 'romance, charming, comedy, witty or delightful']
Yevadu	2014	Vamsi Paidipally	Satya is given a different face after he suffers burn-related injuries. After being released from the hospital, he deals with the murderer of his lover Deepti. But his new face has given him new foes.	['Ram Charan', 'Shruti Haasan', 'Amy Jackson', 'Jayasudha', 'Sai Kumar', 'Kota Srinivasa Rao', 'Brahmanandam', 'Rahul Dev', 'Ajay', 'Subbaraju', 'Allu Arjun', 'Kajal Agarwal', 'Shashank', 'Scarlett Mellish Wilson', 'Raja Chembolu', 'John Kokken', 'Meena Vasu', 'Shyamala', 'Sravan Raghavendra']	['Sri Venkateswara Creations']	['India']	[]	['Telugu']	['action', 'thriller']	[]
Janatha Garage	2016	Koratala Siva	Anand is an environmental activist who lives in Mumbai. A chance exchange programme takes him to Hyderabad and here, a chance encounter with Satyam results in him taking over the Janatha Garage from the latter.	['N. T. Rama Rao Jr.', 'Mohanlal', 'Nithya Menen', 'Samantha Ruth Prabhu', 'Unni Mukundan', 'Sai Kumar', 'Ajay', 'Devayani', 'Brahmaji', 'Rahman', 'Sithara', 'Kajal Agarwal', 'Sachin Khedekar', 'Suresh', 'Aathma Patrick', 'John Kokken', 'Rajiv Kanakala', 'Meena Vasu', 'Feroz Abbasi', 'Sravan Raghavendra', 'Vidisha', 'Ravi Prakash']	['Mythri Movie Makers']	['India']	[]	['Telugu']	['drama', 'action']	[]
Bommarillu	2006	Bhaskar	Siddu is the son of an over-protective business man. Every decision of his is made by his father, which leads him into frustration. He half-heartedly agrees to become engaged to a rich man's daughter, but then falls for a middle-class man's daughter called Haasini. The film focuses on his realization that he has to stand on his own and come out of his father's protective shell - and try to succeed in love.	"['Siddharth', ""Genelia D'Souza"", 'Prakash Raj', 'Jayasudha', 'Kota Srinivasa Rao', 'Sunil Varma', 'Ravi Varma', 'Chitram Seenu', 'Satya Krishnan', 'Sudeepa Pinky', 'Dharmavarupu Subramanyam', 'Surekha Vani', 'Brahmanandam', 'Tanikella Bharani', 'Chalapathi Rao']"	['Sri Venkateswara Creations']	['India']	[]	['Telugu']	['drama', 'romance']	[]
Aarya 2	2009	Sukumar	Two young boys staying together at an orphanage become friends. One of them is adopted by a wealthy family and grows up to become the owner of a software company. He provides employment for his friend, but when they both fall in love with the same young woman, conflict emerges.	['Allu Arjun', 'Navdeep', 'Kajal Agarwal', 'Brahmanandam', 'Mukesh Rishi', 'Ajay', 'Shraddha Das', 'Srinivasa Reddy', 'Sayaji Shinde', 'Erina Andriana', 'Venu Madhav']	[]	['India']	[]	['Telugu']	['action', 'comedy']	[]
18 Pages	2022	Palnati Surya Pratap	When a heartbroken Siddhu stumbles upon a two-year-old diary, he finds himself drawn into the enigmatic world of a young woman named Nandini and falls for her.	['Nikhil Siddhartha', 'Anupama Parameswaran', 'Dinesh Tej', 'Sarayu Roy', 'Ajay', 'Brahmaji', 'Raj Tirandasu', 'Posani Krishna Murali', 'Goparaju Ramana', 'Mounika Reddy', 'Goldie Nissy', 'Raghu Babu', 'Vadlamani Srinivas', 'Tenali Shakuntala', 'Kancharapalem Raju', 'Sammeta Gandhi', 'Ravi Varma Adduri', 'Vamsi Nakkanti']	['GA2 Pictures', 'Sukumar Writings']	['India']	[]	['Telugu']	['romance']	[]
Businessman	2012	Puri Jagannadh	Just as the cops have declared the end of Mafia in Mumbai, a man named Surya arrives in the city with the intentions of conquering it.	['Mahesh Babu', 'Kajal Agarwal', 'Prakash Raj', 'Ayesha Shiva', 'Sayaji Shinde', 'Nassar', 'Brahmaji', 'Dharmavarupu Subramanyam', 'Bharath Reddy', 'Subbaraju', 'Rajeev Mehta', 'Raza Murad', 'Khan Jahangir Khan', 'Puri Jagannadh', 'Akash Puri', 'Bandla Ganesh']	[]	['Telugu']	[]	['Telugu', 'Hindi']	['action', 'crime']	[]
Krack	2021	Gopichand Malineni	Pothuraju Veera Shankar is a hot-headed circle inspector from Andhra who doesn’t like to hear the word ‘background’. Wherever he is appointed in the state, he brings all the notorious gundas to their knees with his signature policing style. When Shankar is appointed in Ongole, the brutal Katari commits a spine-chilling murder and angers Shankar. How the rivalry between Pothuraju Veera Shankar and Katari turns worse is what Krack is all about.	['Ravi Teja', 'Shruti Haasan', 'Samuthirakani', 'Venkatesh', 'Varalaxmi Sarathkumar', 'P. Ravi Shankar', 'Posani Krishna Murali', 'Ali Basha', 'Mouryani', 'Chirag Jani', 'Jeeva', 'Apsara Rani', 'Saptagiri', 'Sudhakar Komakula', 'Stun Siva', 'Ashrita Vemuganti', 'Devi Prasad', 'Gulabi Srinu', 'Vamsee Chaganti', 'Sathwik Biruda', 'Hyper Adhi', 'Priyanka Raman', 'Mahesh Achanta', 'Kathi Mahesh', 'Pammi Sai', 'Goparaju Ramana', 'BVS Ravi']	['Saraswathi Films Division']	['India']	[]	['Telugu']	['crime', 'action']	['Thrillers and murder mysteries', 'High speed and special ops', 'Crime, drugs and gangsters', 'Westerns', 'bollywood, songs, climax, emotion or goosebumps', 'violence, action, guns, cops or killing', 'martial arts, kung fu, choreography, cool or action-packed', 'action, explosives, exciting, action-packed or villain', 'cops, murder, thriller, detective or crime']
Majili	2019	Shiva Nirvana	Poorna fails to appreciate the blessings in his life due to his unfulfilled dream of a cricket career and a failed romance that changes him.	['Naga Chaitanya Akkineni', 'Samantha Ruth Prabhu', 'Divyansha Kaushik', 'Atul Kulkarni', 'Subbaraju', 'Posani Krishna Murali', 'Rao Ramesh', 'Ravi Prakash', 'Srinivas Avasarala', 'Rajshri Nair', 'Suhas', 'Mahesh Vitta', 'Mani Kiran', 'Sai Teja Kalvakota', 'C. V. L. Narasimha Rao', 'Nellore Sudharshan', 'Bharath Reddy', 'Ankith Koyya', 'Ananyaa Agrawal']	['Shine Screens']	['India']	[]	['Telugu']	['romance', 'drama']	[]
Middle Class Melodies	2020	Vinod Anantoju	Raghava, who runs a breakfast center in his village, dreams of starting a small hotel in nearby city, Guntur. Accompanied by his friend Gopal, Raghava plans to buy an old shop in city against the interest of his father, which co-incidentally belongs to Nageswara Rao, father of his love interest, Sandhya. How Raghava's love life and his dream to establish his own hotel clash, forms the crux of the story.	['Anand Deverakonda', 'Varsha Bollamma', 'Goparaju Ramana', 'Chaitanya Garikipati', 'Divya Sripada', 'Tharun Bhascker Dhaassyam', 'Vinod Anantoju', 'Surabhi Prabhavathi']	['Bhavya Creations']	['India']	[]	['Telugu']	['comedy', 'romance', 'drama']	[]
Manam	2014	Vikram Kumar	A married couple die in an accident, leaving behind a son. As he grows up and becomes successful, he comes across reincarnations of his father and mother as youngsters, and vows to bring them back together.	['Nagarjuna Akkineni', 'Nageshwara Rao Akkineni', 'Naga Chaitanya Akkineni', 'Shriya Saran', 'Samantha Ruth Prabhu', 'Brahmanandam', 'Ali Basha', 'Posani Krishna Murali', 'Jayaprakash Reddy', 'Shankar Melkote', 'Saranya Ponvannan', 'Satya Krishnan', 'Tejaswi Madivada', 'M. S. Narayana', 'Duvvasi Mohan', 'Gundu Sudarshan', 'Saptagiri', 'Krishnudu', 'Srinivasa Reddy', 'Chalapathi Rao', 'Amitabh Bachchan', 'Amala Akkineni', 'Akhil Akkineni', 'Neetu Chandra', 'Raashii Khanna', 'Lavanya Tripathi']	['Annapurna Studios']	['India']	[]	['Telugu']	['fantasy', 'drama', 'comedy', 'family']	[]
Das Ka Dhamki	2023	Vishwak Sen	Krishna Das, a waiter by profession, falls for Keerthi. His look alike, Dr. Sanjay Rudra, dies in an accident the night before Das loses his job and love. A series of events turn Das's life upside down and he ends up in Sanjay's place. When Das decides he wants to live life large at least for a day, he ends up in circumstances he could not have foreseen.	['Vishwak Sen', 'Nivetha Pethuraj', 'Rao Ramesh', 'Hyper Adhi', 'Mahesh Achanta', 'Rohini', 'Rajitha', 'Prudhviraj', 'Ajay', 'Tharun Bhascker Dhaassyam', 'Akshara Gowda', 'Surya Bhagawan Das', 'Pranati Rai Prakash', 'Rati Hulji', 'Kadambari Kiran', 'Muralidhar Goud', 'Duvvasi Mohan', 'Amit Sharma', 'Pooja Reddy Borra', 'Shaurya Khare', 'Bheeshma Chethan', 'Yash', 'Krishna Chepuri', 'Lakshmi Hussain', 'Prabhu Dumbo']	['Vanmaye Creations', 'Vishwaksen Cinemas']	['India']	[]	['Telugu']	['comedy', 'action']	[]
Bimbisara	2022	Malladi Vassishta	Bimbisara is a ruthless emperor of Trigarala in 500 BC. In unexpected circumstances, Bimbisara travels in time and reaches the current day not knowing that a power-thirsty doctor Subramanya Sastry and Kethu are already waiting for him to come. Bimbisara has to deal with modern day hustle and bustle.	['Kalyan Ram', 'Catherine Tresa', 'Samyuktha', 'Sridevi', 'Vivan Bhatena', 'Ayyappa P. Sharma', 'Srinivasa Reddy', 'Prakash Raj', 'Tanikella Bharani', 'Rajiv Kanakala', 'Vennela Kishore', 'Brahmaji', 'Chammak Chandra', 'Viva Harsha', 'Sai Kiran', 'Mirchi Kiran', 'Duvvasi Mohan', 'Warina Hussain']	['N. T. R. Arts']	['India']	[]	['Telugu']	['fantasy', 'action', 'drama']	[]
Vikramarkudu	2006	S. S. Rajamouli	A thief's life changes after he discovers a little girl who claims he is her father, and what follows is violence after a gang hunting for his lookalike closes in on him.	['Ravi Teja', 'Anushka Shetty', 'Brahmanandam', 'Ruthika', 'Ajay', 'Vineet Kumar', 'Rajiv Kanakala', 'Jayaprakash Reddy', 'Raghu Babu', 'Jyothika', 'Prakash Raj', 'Meghna Naidu', 'Amit Kumar Tiwari', 'Chatrapathi Sekhar', 'Kosuri Venugopal']	['Sri Keerthi Films']	['India']	[]	['Telugu']	['drama', 'action']	[]
Ashoka Vanamlo Arjuna Kalyanam	2022	Vidyasagar Chinta	Arjun, a small time money lender, is potbellied, thirty-plus guy under pressure to get married. After a lot of struggle, He finally finds a match in Madhavi and is all set to get married. When Arjun is forced to stay with Madhavi’s family due to the lock-down, and Just as he starts dreaming about a happy marital life with her, he discovers that Madhavi may not be interested in him.	['Vishwak Sen', 'Rukshar Dhillon', 'Ritika Nayak', 'Goparaju Ramana', 'Kadambari Kiran', 'Rajkumar Kasireddy', 'Naveen Muthavarapu', 'Vennela Kishore', 'Ashok Selvan', 'Vidya Sivalenka']	['Sri Venkateswara Cine Chitra', 'SVCC Digital']	['India']	[]	['Telugu']	['romance', 'comedy']	[]
Vedam	2010	Radha Krishna Jagarlamudi	Five people from varied strata of society – a slum dweller who works as a cable operator, a runaway prostitute, a desperate woman drowning in debt, a rising musician, and a grief-stricken Muslim man – end up together in the same hospital, at a time when it is attacked by terrorists.	['Nagayya', 'Manchu Manoj', 'Allu Arjun', 'Anushka Shetty', 'Manoj Bajpayee', 'Saranya Ponvannan', 'Ravi Prakash', 'Nikki', 'Lekha Washington', 'Siya Gautham', 'Deeksha Seth', 'Satyam Rajesh', 'Posani Krishna Murali', 'Raghu Babu', 'Prudhviraj', 'Vajja Venkata Giridhar', 'Nagineedu Vellanki', 'Brahmanandam', 'Joy Badlani', 'Ravi Raghavendra']	['Arka Media Works']	['India']	[]	['Telugu']	['action', 'drama']	[]
Most Eligible Bachelor	2021	Bhaskar	A well-educated, ‘settled’ NRI falls for a stand-up comedian and wants to marry her. But when she knows what she wants from her husband, will he fit the bill?	['Akhil Akkineni', 'Pooja Hegde', 'Jayaprakash', 'Aamani', 'Murali Sharma', 'Pragathi Mahavadi', 'Vennela Kishore', 'Sudigali Sudheer', 'Getup Srinu', 'Abhay Bethiganti', 'Eesha Rebba', 'Faria Abdullah', 'Chinmayi Sripaada', 'Srikanth Iyengar', 'Rahul Ravindran', 'Neha Shetty', 'Ajay', 'Amit Kumar Tiwari', 'Posani Krishna Murali', 'Satya Krishnan', 'Satyam Rajesh', 'Mukhtar Khan', 'Giri Babu', 'Y. Kasi Viswanath']	['GA2 Pictures']	['India']	[]	['Telugu']	['romance']	['Song and dance', 'Relationship comedy', 'chemistry, hilarious, romantic comedy, sweet or humorous', 'bollywood, songs, climax, emotion or goosebumps', 'musical, songs, singing, comedy or funny', 'singing, musical, songs, tune or lyrics', 'romance, charming, comedy, witty or delightful']
Uppena	2021	Buchi Babu Sana	Aasi has been in love with Bebamma since their childhood. But it is more than her father Rayanam that threatens to form a chasm between the lovers.	['Panja Vaisshnav Tej', 'Krithi Shetty', 'Vijay Sethupathi', 'Gayatri Jayaraman', 'Rajsekhar Aningi', 'Rajiv Kanakala', 'Sai Chand', 'Mamilla Shailaja Priya', 'Pithamagan Mahadevan', 'Ravi Varma', 'Kancharapalem Raju']	['Mythri Movie Makers']	['India']	[]	['Telugu']	['drama']	[]
Chatrapathi	2005	S. S. Rajamouli	Sivaji and his family are uprooted from their community in Sri Lanka and wind up as bonded labourers in Vishakhapatnam. Like his legendary namesake, he rises up to become the saviour of the oppressed.	['Prabhas', 'Shriya Saran', 'Bhanupriya', 'Pradeep Ram Singh Rawat', 'Shafi', 'Kota Srinivasa Rao', 'Kamal Kamaraju', 'Ajay', 'Narendra Jha', 'Supreet', 'Venu Madhav', 'Jeeva', 'Jayaprakash Reddy', 'Srinivasa Reddy', 'L. B. Sriram', 'Aarthi Agarwal', 'Mumaith Khan', 'Chatrapathi Sekhar']	['Sri Venkateswara Cine Chitra']	['India']	[]	['Telugu']	['action', 'drama']	[]
DJ: Duvvada Jagannadham	2017	Harish Shankar	A righteous young man who helps everyone gain their rightful justice, gets recruited as an undercover agent to work on a high profile case that involves a crime lord working for a corrupt minister who also happens to be the father of his romantic interest.	['Allu Arjun', 'Pooja Hegde', 'Brahmanandam', 'Tanikella Bharani', 'Vennela Kishore', 'Rao Ramesh', 'Murali Sharma', 'Subbaraju', 'Chandramohan', 'Posani Krishna Murali', 'Hari Teja', 'Prabhakar', 'Sameer Hasan', 'Vidyullekha Raman', 'Sravan Raghavendra']	['Sri Venkateswara Creations']	['India']	[]	['Telugu']	['crime', 'action', 'comedy']	[]
Srimanthudu	2015	Koratala Siva	Harsha, a multi-millionaire guy who has everything but there is something else he's looking for and in the process he adopts a complete village trying to bring change in the people.	['Mahesh Babu', 'Shruti Haasan', 'Jagapati Babu', 'Rajendra Prasad', 'Sukanya', 'Ali Basha', 'Mukesh Rishi', 'Rahul Ravindran', 'Sampath Raj', 'Vennela Kishore', 'Sana', 'Tulasi', 'Harish Uthaman', 'Sithara', 'Sanam Shetty', 'Surekha Vani', 'Angana Roy', 'Poorna', 'Ravi Varma', 'Trishna', 'Sravan Raghavendra']	['G. Mahesh Babu Entertainment Pvt. Ltd', 'Mythri Movie Makers']	['India']	[]	['Telugu']	['drama', 'action']	['Song and dance', 'bollywood, songs, climax, emotion or goosebumps', 'singing, musical, songs, tune or lyrics', 'dancing, choreography, songs, tune or musical', 'boxing, fighting, champion, sports or fighter', 'musical, songs, singing, comedy or funny']
Vakeel Saab	2021	Venu Sriram	Three girls find themselves accused of attempt to murder after escaping molestation. Their only hope is an alcoholic lawyer who agrees to take up the case.	['Pawan Kalyan', 'Prakash Raj', 'Shruti Haasan', 'Nivetha Thomas', 'Anjali', 'Ananya Nagalla', 'Mukesh Rishi', 'Dev Gill', 'Vamsi Krishna', 'Chakrapani Ananda', 'Srikanth Iyengar', 'Kancharapalem Raju', 'Mounika Reddy', 'Lirisha']	['Sri Venkateswara Creations', 'Bayview Projects']	['India']	[]	['Telugu']	['action', 'drama', 'thriller', 'crime']	['Politics and human rights', 'Epic history and literature', 'Song and dance', 'bollywood, songs, climax, emotion or goosebumps', 'martial arts, kung fu, choreography, cool or action-packed', 'political, democracy, documentary, president or propaganda', 'political, president, historical, politician or democracy', 'racism, african american, powerful, hatred or slavery']
Julayi	2012	Trivikram Srinivas	An intelligent young man and a timid cop team up to catch a criminal who wants revenge after a foiled bank robbery.	"['Allu Arjun', ""Ileana D'Cruz"", 'Sonu Sood', 'Rajendra Prasad', 'Kota Srinivasa Rao', 'Tanikella Bharani', 'Rao Ramesh', 'M. S. Narayana', 'Brahmanandam', 'Brahmaji', 'Dharmavarupu Subramanyam', 'Hema', 'Sheetal Menon', 'Pragathi Mahavadi', 'Vamsi Krishna', 'Shafi', 'Raghu Babu', 'Ali Basha', 'Sreemukhi', 'Tulasi', 'Ravi Prakash', 'Pradeep Machiraju', 'Saptagiri', 'Amit Kumar Tiwari', 'Posani Krishna Murali', 'Sivannarayana Naripeddi', 'Kalpika Ganesh', 'Vennela Kishore', 'Raju Sundaram', 'Dhanraj Sukhram', 'Anand Babu', 'Gautam Raju', 'Udaya Bhanu']"	['Haarika & Hassine Creations']	['India']	[]	['Telugu']	['action', 'crime', 'comedy']	[]
